,pdb_name,processed_path,num_chains,quaternary_category,seq_len,modeled_seq_len
816,1gak.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1gak.a.pkl,1,homomer,137,137
817,1b5e.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1b5e.a.pkl,1,homomer,241,241
818,1dqe.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1dqe.a.pkl,1,homomer,137,137
819,1b1a.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1b1a.a.pkl,1,homomer,137,137
820,1gcv.b,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1gcv.b.pkl,1,homomer,136,136
821,1cbi.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1cbi.a.pkl,1,homomer,136,136
822,1d1j.b,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1d1j.b.pkl,1,homomer,136,136
823,1bkb.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1bkb.a.pkl,1,homomer,136,136
824,1gkg.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1gkg.a.pkl,1,homomer,136,136
825,1eca.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1eca.a.pkl,1,homomer,136,136
826,1euw.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1euw.a.pkl,1,homomer,136,136
827,1cfe.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1cfe.a.pkl,1,homomer,135,135
828,1ce7.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1ce7.a.pkl,1,homomer,241,241
829,1he1.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1he1.a.pkl,1,homomer,135,135
830,1a2t.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1a2t.a.pkl,1,homomer,135,135
831,1aqt.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1aqt.a.pkl,1,homomer,135,135
832,1f3h.b,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1f3h.b.pkl,1,homomer,135,135
833,1c3a.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1c3a.a.pkl,1,homomer,135,135
834,1e29.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1e29.a.pkl,1,homomer,135,135
835,1gmi.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1gmi.a.pkl,1,homomer,135,135
836,1c1f.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1c1f.a.pkl,1,homomer,135,135
837,1i6z.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1i6z.a.pkl,1,homomer,135,135
838,1h32.b,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1h32.b.pkl,1,homomer,134,134
839,1bcc.d,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1bcc.d.pkl,1,homomer,241,241
840,1ggl.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1ggl.a.pkl,1,homomer,134,134
841,1dqg.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1dqg.a.pkl,1,homomer,134,134
842,1ete.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1ete.a.pkl,1,homomer,134,134
843,1g03.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1g03.a.pkl,1,homomer,134,134
844,1a78.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1a78.a.pkl,1,homomer,134,134
845,1gp0.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1gp0.a.pkl,1,homomer,133,133
846,1eyv.b,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1eyv.b.pkl,1,homomer,133,133
847,1fxk.c,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1fxk.c.pkl,1,homomer,133,133
848,1dcf.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1dcf.a.pkl,1,homomer,133,133
849,1ahq.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1ahq.a.pkl,1,homomer,133,133
850,1b12.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1b12.a.pkl,1,homomer,239,239
851,1bbn.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1bbn.a.pkl,1,homomer,133,133
852,1f45.b,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1f45.b.pkl,1,homomer,133,133
853,1c4p.c,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1c4p.c.pkl,1,homomer,132,132
854,1e3o.c,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1e3o.c.pkl,1,homomer,132,132
855,1b4u.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1b4u.a.pkl,1,homomer,132,132
856,1cvj.h,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1cvj.h.pkl,1,homomer,132,132
857,1c7k.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1c7k.a.pkl,1,homomer,132,132
858,1hqz.8,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1hqz.8.pkl,1,homomer,132,132
859,1bbh.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1bbh.a.pkl,1,homomer,131,131
860,1hlv.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1hlv.a.pkl,1,homomer,131,131
861,1cbf.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1cbf.a.pkl,1,homomer,239,239
862,1c52.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1c52.a.pkl,1,homomer,131,131
863,1bxi.b,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1bxi.b.pkl,1,homomer,131,131
864,1au7.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1au7.a.pkl,1,homomer,130,130
865,1gd5.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1gd5.a.pkl,1,homomer,130,130
866,1cnt.2,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1cnt.2.pkl,1,homomer,130,130
867,1i16.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1i16.a.pkl,1,homomer,130,130
868,1d06.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1d06.a.pkl,1,homomer,130,130
869,1gxe.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1gxe.a.pkl,1,homomer,130,130
870,1e50.b,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1e50.b.pkl,1,homomer,130,130
871,1a0k.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1a0k.a.pkl,1,homomer,130,130
872,1a52.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1a52.a.pkl,1,homomer,239,239
873,1ayo.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1ayo.a.pkl,1,homomer,130,130
874,1aqc.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1aqc.a.pkl,1,homomer,130,130
875,1ax8.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1ax8.a.pkl,1,homomer,130,130
876,1hlc.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1hlc.a.pkl,1,homomer,129,129
877,1hpw.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1hpw.a.pkl,1,homomer,129,129
878,1i6u.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1i6u.a.pkl,1,homomer,129,129
879,1fzr.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1fzr.a.pkl,1,homomer,129,129
880,132l.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/132l.a.pkl,1,homomer,129,129
881,1a9v.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1a9v.a.pkl,1,homomer,129,129
882,1cpq.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1cpq.a.pkl,1,homomer,129,129
883,1fx5.b,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1fx5.b.pkl,1,homomer,239,239
884,1a4a.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1a4a.a.pkl,1,homomer,129,129
885,1egi.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1egi.a.pkl,1,homomer,129,129
886,1aq3.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1aq3.a.pkl,1,homomer,129,129
887,1ah1.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1ah1.a.pkl,1,homomer,129,129
888,1e0z.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1e0z.a.pkl,1,homomer,128,128
889,1g8j.b,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1g8j.b.pkl,1,homomer,128,128
890,1fka.g,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1fka.g.pkl,1,homomer,128,128
891,1elr.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1elr.a.pkl,1,homomer,128,128
892,1c20.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1c20.a.pkl,1,homomer,128,128
893,1gpq.b,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1gpq.b.pkl,1,homomer,128,128
894,1a5a.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1a5a.a.pkl,1,homomer,255,255
895,1e12.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1e12.a.pkl,1,homomer,239,239
896,1cmz.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1cmz.a.pkl,1,homomer,128,128
897,1dd3.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1dd3.a.pkl,1,homomer,128,128
898,1c77.b,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1c77.b.pkl,1,homomer,128,128
899,1i5n.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1i5n.a.pkl,1,homomer,128,128
900,1fs0.e,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1fs0.e.pkl,1,homomer,128,128
901,1f32.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1f32.a.pkl,1,homomer,127,127
902,1cmo.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1cmo.a.pkl,1,homomer,127,127
903,1dwn.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1dwn.a.pkl,1,homomer,127,127
904,1afc.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1afc.a.pkl,1,homomer,127,127
905,1eal.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1eal.a.pkl,1,homomer,127,127
906,1aut.c,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1aut.c.pkl,1,homomer,239,239
907,1dbf.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1dbf.a.pkl,1,homomer,127,127
908,1ifq.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1ifq.a.pkl,1,homomer,127,127
909,1fgy.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1fgy.a.pkl,1,homomer,127,127
910,1b8q.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1b8q.a.pkl,1,homomer,127,127
911,1coz.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1coz.a.pkl,1,homomer,126,126
912,1af5.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1af5.a.pkl,1,homomer,126,126
913,1ahs.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1ahs.a.pkl,1,homomer,126,126
914,1ar0.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1ar0.a.pkl,1,homomer,125,125
915,1bw3.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1bw3.a.pkl,1,homomer,125,125
916,1hkq.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1hkq.a.pkl,1,homomer,125,125
917,1cr2.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1cr2.a.pkl,1,homomer,239,239
918,1buq.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1buq.a.pkl,1,homomer,125,125
919,1f98.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1f98.a.pkl,1,homomer,125,125
920,1ab5.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1ab5.a.pkl,1,homomer,125,125
921,1h03.p,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1h03.p.pkl,1,homomer,125,125
922,1ezs.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1ezs.a.pkl,1,homomer,125,125
923,1dfx.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1dfx.a.pkl,1,homomer,125,125
924,1a62.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1a62.a.pkl,1,homomer,125,125
925,1a7v.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1a7v.a.pkl,1,homomer,125,125
926,1cgn.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1cgn.a.pkl,1,homomer,125,125
927,1h2c.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1h2c.a.pkl,1,homomer,124,124
928,1ge8.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1ge8.a.pkl,1,homomer,238,238
929,1eo1.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1eo1.a.pkl,1,homomer,124,124
930,1grw.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1grw.a.pkl,1,homomer,124,124
931,1bgf.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1bgf.a.pkl,1,homomer,124,124
932,1gu2.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1gu2.a.pkl,1,homomer,124,124
933,1c7h.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1c7h.a.pkl,1,homomer,123,123
934,1htm.d,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1htm.d.pkl,1,homomer,123,123
935,1huf.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1huf.a.pkl,1,homomer,123,123
936,1bdy.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1bdy.a.pkl,1,homomer,123,123
937,1b1e.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1b1e.a.pkl,1,homomer,123,123
938,1byf.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1byf.a.pkl,1,homomer,123,123
939,1b5f.c,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1b5f.c.pkl,1,homomer,238,238
940,1d5w.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1d5w.a.pkl,1,homomer,123,123
941,1hfx.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1hfx.a.pkl,1,homomer,123,123
942,1dz3.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1dz3.a.pkl,1,homomer,123,123
943,1c44.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1c44.a.pkl,1,homomer,123,123
944,1flm.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1flm.a.pkl,1,homomer,122,122
945,1d4b.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1d4b.a.pkl,1,homomer,122,122
946,1dro.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1dro.a.pkl,1,homomer,122,122
947,1g7e.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1g7e.a.pkl,1,homomer,122,122
948,1fvu.b,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1fvu.b.pkl,1,homomer,121,121
949,1dhn.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1dhn.a.pkl,1,homomer,121,121
950,1eys.h,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1eys.h.pkl,1,homomer,238,238
951,1d9c.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1d9c.a.pkl,1,homomer,121,121
952,1dza.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1dza.a.pkl,1,homomer,121,121
953,155c.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/155c.a.pkl,1,homomer,134,121
954,1dun.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1dun.a.pkl,1,homomer,120,120
955,1eaj.b,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1eaj.b.pkl,1,homomer,120,120
956,1ecs.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1ecs.a.pkl,1,homomer,120,120
957,1f5t.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1f5t.a.pkl,1,homomer,120,120
958,1bm9.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1bm9.a.pkl,1,homomer,120,120
959,1gyv.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1gyv.a.pkl,1,homomer,120,120
960,1br0.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1br0.a.pkl,1,homomer,120,120
961,1hsl.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1hsl.a.pkl,1,homomer,238,238
962,1gef.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1gef.a.pkl,1,homomer,120,120
963,1hy5.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1hy5.a.pkl,1,homomer,120,120
964,1bak.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1bak.a.pkl,1,homomer,119,119
965,1b9l.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1b9l.a.pkl,1,homomer,119,119
966,1fho.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1fho.a.pkl,1,homomer,119,119
967,1ekg.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1ekg.a.pkl,1,homomer,119,119
968,1a7e.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1a7e.a.pkl,1,homomer,118,118
969,1dx5.i,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1dx5.i.pkl,1,homomer,118,118
970,1hcd.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1hcd.a.pkl,1,homomer,118,118
971,1b1u.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1b1u.a.pkl,1,homomer,117,117
972,1e9y.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1e9y.a.pkl,1,homomer,238,238
973,1h10.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1h10.a.pkl,1,homomer,117,117
974,1elw.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1elw.a.pkl,1,homomer,117,117
975,1f9x.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1f9x.a.pkl,1,homomer,117,117
976,1d4v.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1d4v.a.pkl,1,homomer,117,117
977,1etb.2,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1etb.2.pkl,1,homomer,117,117
978,1fth.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1fth.a.pkl,1,homomer,117,117
979,1gxc.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1gxc.a.pkl,1,homomer,116,116
980,1auz.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1auz.a.pkl,1,homomer,116,116
981,1cs3.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1cs3.a.pkl,1,homomer,116,116
982,1h8u.b,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1h8u.b.pkl,1,homomer,116,116
983,1chk.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1chk.a.pkl,1,homomer,238,238
984,1bl0.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1bl0.a.pkl,1,homomer,116,116
985,1a57.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1a57.a.pkl,1,homomer,116,116
986,1hek.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1hek.a.pkl,1,homomer,116,116
987,1agr.h,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1agr.h.pkl,1,homomer,116,116
988,1dlw.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1dlw.a.pkl,1,homomer,116,116
989,1fwq.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1fwq.a.pkl,1,homomer,115,115
990,1egx.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1egx.a.pkl,1,homomer,115,115
991,1gh6.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1gh6.a.pkl,1,homomer,114,114
992,1ezj.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1ezj.a.pkl,1,homomer,114,114
993,1akp.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1akp.a.pkl,1,homomer,114,114
994,1fgu.b,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1fgu.b.pkl,1,homomer,238,238
995,1enw.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1enw.a.pkl,1,homomer,114,114
996,1ewi.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1ewi.a.pkl,1,homomer,114,114
997,1ed1.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1ed1.a.pkl,1,homomer,114,114
998,1ga3.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1ga3.a.pkl,1,homomer,113,113
999,1av5.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1av5.a.pkl,1,homomer,113,113
1000,1hfo.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1hfo.a.pkl,1,homomer,113,113
1001,1aa0.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1aa0.a.pkl,1,homomer,113,113
1002,1a6f.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1a6f.a.pkl,1,homomer,113,113
1003,1dyn.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1dyn.a.pkl,1,homomer,113,113
1004,1ifr.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1ifr.a.pkl,1,homomer,113,113
1005,1ce7.b,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1ce7.b.pkl,1,homomer,255,255
1006,1dgl.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1dgl.a.pkl,1,homomer,237,237
1007,1fo0.b,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1fo0.b.pkl,1,homomer,112,112
1008,1hxi.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1hxi.a.pkl,1,homomer,112,112
1009,1iby.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1iby.a.pkl,1,homomer,112,112
1010,1dw0.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1dw0.a.pkl,1,homomer,112,112
1011,1h4x.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1h4x.a.pkl,1,homomer,111,111
1012,1d4u.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1d4u.a.pkl,1,homomer,111,111
1013,1eiw.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1eiw.a.pkl,1,homomer,111,111
1014,1fu5.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1fu5.a.pkl,1,homomer,111,111
1015,1hss.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1hss.a.pkl,1,homomer,111,111
1016,1hl6.c,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1hl6.c.pkl,1,homomer,111,111
1017,1gvz.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1gvz.a.pkl,1,homomer,237,237
1018,1czj.a,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1czj.a.pkl,1,homomer,110,110
1019,1hcn.b,/home/yu/HENU/westlake/Lit-ProteinDF/preprocess/pkl/jsonl/1hcn.b.pkl,1,homomer,110,110
